id,base_id,selected_names,selected_from_names,selected_categories,selected_from_categories,selected_websites,selected_from_websites,selected_phones,selected_from_phones,selected_addresses,selected_from_addresses,selected_emails,selected_from_emails,selected_socials,selected_from_socials
08f2763a1974381803002c1079799311,50c9ea02e4b0fe059003fc15,"{""primary"":""Northland Adult Learning Centre"",""common"":{},""rules"":[]}",base,"{""primary"":""school"",""alternate"":[""specialty_school"",""public_service_and_government""]}",current,"[""http://northland.adsb.on.ca""]",base,"[""+17059457109""]",current,"[{""freeform"":""440 Northland Rd"",""locality"":""Sault Ste Marie"",""region"":""ON"",""country"":""CA"",""postcode"":""P6C 3N5""}]",base,,current,"[""https://www.facebook.com/195462787291340""]",current
08f1f91281a001a90372cbbd92048eea,5e331dbe6afb430008bef277,"{""primary"":""Boisseau Coat Véronique"",""common"":{},""rules"":[]}",base,"{""primary"":""psychotherapist"",""alternate"":[""health_and_medical"",""professional_services""]}",current,"[""http://boisseaucoatv.site-solocal.com/""]",current,"[""+33607629964""]",current,"[{""freeform"":""215 Impasse de la Piste Cyclable"",""locality"":""Saint-Jorioz"",""region"":""Auvergne-Rhône-Alpes"",""country"":""FR"",""postcode"":""74410""}]",base,,current,"[""https://www.facebook.com/105205404317731""]",current
08f2e61042d24ada03990ad8a9070a17,4ce11d7e69136dcbd358e7e6,"{""primary"":""百十 なんばこめじるし店"",""common"":{},""rules"":[]}",base,"{""primary"":""restaurant"",""alternate"":[""eat_and_drink"",""barbecue_restaurant""]}",current,"[""http://www.nambacity.com""]",base,"[""+81666442937""]",current,"[{""freeform"":""浪速区難波中2-10-25"",""locality"":""大阪市"",""region"":""大阪府"",""country"":""JP"",""postcode"":""556-0011""}]",base,,current,"[""https://www.facebook.com/249835101890036""]",current
08fa80eca92f2a1603066fd16d331024,64592586693e945ed7130eeb,"{""primary"":""Farmácias Nissei""}",current,"{""primary"":""Retail > Pharmacy"",""alternate"":[]}",base,"[""https://www.farmaciasnissei.com.br""]",base,"[""+5518991901420""]",current,"[{""freeform"":""Rua José Nogueira Marmontel, 970"",""locality"":""Assis"",""region"":""SP"",""country"":""BR"",""postcode"":""19814-361""}]",base,,current,"[""https://www.facebook.com/253580837845240""]",current
08f1ea415a631da603e53c1e5f8100be,7a50c308248f4f0f81321c4d,"{""primary"":""Abbigliamento Profumeria Maria Rosa"",""common"":{},""rules"":[]}",base,"{""primary"":""clothing_store"",""alternate"":[""women's_clothing_store"",""shopping""]}",current,[null],base,"[""+390445590090""]",current,"[{""freeform"":""Piazza Pecori Giraldi 1"",""locality"":""Valli del Pasubio"",""region"":""Vicenza"",""country"":""IT"",""postcode"":""36030""}]",base,,current,"[""https://www.facebook.com/1669272173325678""]",current
08f1f1d4ae656d2a03a6a693c5bd3346,d20a5ce736764e2e8f22a105,"{""primary"":""Peter Krause und Alfred Vainceur"",""common"":{},""rules"":[]}",base,"{""primary"":""carpenter"",""alternate"":[""professional_services"",""construction_services""]}",current,"[""http://www.tischlerei-kuv.de""]",base,"[""+49304040946""]",current,"[{""freeform"":""Nordlichtstr. 28/30"",""locality"":""Berlin"",""region"":""Berlin"",""country"":""DE"",""postcode"":""13405""}]",base,,current,"[null,""https://www.facebook.com/106270682782289"",null]",base
08fa82433524dc68030b79a2d60882ac,159a84ad94cf487f85e9d386,"{""primary"":""Ponto Xis"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Restaurant"",""alternate"":[]}",base,"[""https://api.whatsapp.com/send?phone=554935410493&text=Ol%25C3%25A1%2C%2520gostaria%2520de%2520fazer%2520um%2520pedido""]",current,"[""+554935410493""]",current,"[{""freeform"":""Rua s João Batista, 163"",""locality"":""Campos Novos"",""region"":""SC"",""country"":""BR"",""postcode"":""89620-000""}]",base,[null],base,"[""https://www.facebook.com/1652486841631889""]",current
08f1e368a432e2a3036a3229000375cc,5d296aba3f9ff700233e2142,"{""primary"":""büro eins"",""common"":{},""rules"":[]}",base,"{""primary"":""office_equipment"",""alternate"":[""b2b_furniture_and_housewares"",""business_to_business"",""retail""]}",current,"[""http://www.bud-weiden.de""]",base,"[""0961 39099""]",base,"[{""freeform"":""Neustädter Str.  52"",""locality"":""Weiden"",""region"":""Bayern"",""country"":""DE"",""postcode"":""92637""}]",base,,current,"[null,""https://www.facebook.com/170348722979974"",null]",base
08f2a1009db9b7a103c75df1da3f9f96,4df3e1fcdbbe450a99a7987b,"{""primary"":""Ecoatm"",""common"":{},""rules"":[]}",base,"{""primary"":""vending_machine_supplier"",""alternate"":[""business_equipment_and_supply"",""business_to_business""]}",current,"[""https://locations.ecoatm.com/nj/northbergen/sell-my-phone-northbergen-nj-4799.html""]",base,"[""(858) 255-4111""]",base,"[{""freeform"":""2100 88th St"",""locality"":""North Bergen"",""region"":""NJ"",""country"":""US"",""postcode"":""07047""}]",base,,current,"[null,null,null]",base
08fa81008d232933037806016bb78307,5c16aca367af3a002c82bb64,"{""primary"":""Lava Rápido E Renovadora Auto Brilho"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Automotive Service > Car Wash and Detail"",""alternate"":[]}",base,[null],base,"[""+551129124233""]",current,"[{""freeform"":""Rua Costa Barros 1893"",""locality"":""São Paulo"",""region"":""São Paulo"",""country"":""BR"",""postcode"":""03210-001""}]",base,[null],base,"[""https://www.facebook.com/260285304434631""]",current
08f2e6104152b2d4036ff2ede18ca76b,671ed87339b345388d04688c,"{""primary"":""やぐら寿し 本店"",""common"":{},""rules"":[]}",base,"{""primary"":""sushi_restaurant"",""alternate"":[""diner""]}",current,[null],base,"[""+81665554147""]",current,"[{""freeform"":""大正区平尾4丁目21-2"",""locality"":""大阪市"",""region"":""大阪府"",""country"":""JP"",""postcode"":""551-0012""}]",base,,current,"[""https://www.facebook.com/1893621710944223""]",current
08f266d35aca9d0903eb6197e6402ac8,fce24d1c5305420542141e30,"{""primary"":""Family Tree Cafe"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Restaurant > American Restaurant"",""alternate"":[""Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant""]}",base,[null],base,"[""+18592411960""]",current,"[{""freeform"":""912 S Main St"",""locality"":""Nicholasville"",""region"":""KY"",""country"":""US"",""postcode"":""40356""}]",base,,current,"[""https://www.facebook.com/707255082958614""]",current
08f48de446889ba20352fc8e066cc3c1,4c285cc3e19720a1a8d1f758,"{""primary"":""Days Inn & Suites Santa Rosa"",""common"":{},""rules"":[]}",base,"{""primary"":""hotel"",""alternate"":[""travel"",""travel_company""]}",current,"[""https://www.hilton.com/en/hotels/tccsrhx-hampton-santa-rosa/""]",base,"[""(575) 472-2300""]",base,"[{""freeform"":""2475 Historic Route 66"",""locality"":""Santa Rosa"",""region"":""NM"",""country"":""US"",""postcode"":""88435""}]",base,,current,"[""https://www.facebook.com/521812184638605""]",current
08f4983ca438bc5b033bac5a072fa3cd,59cd93afdd70c57e96adb34f,"{""primary"":""Vape Haus"",""common"":{},""rules"":[]}",base,"{""primary"":""e_cigarette_store"",""alternate"":[""health_and_medical"",""medical_service_organizations""]}",current,"[""http://www.vapehausmx.com/""]",current,"[""+524425612935""]",current,"[{""freeform"":""Salvador Galván 20"",""locality"":""Santiago de Querétaro"",""region"":""Querétaro"",""country"":""MX"",""postcode"":""76154""}]",base,,current,"[""https://www.facebook.com/282227038898813""]",current
08fa8186206ab06203b13b1910efb454,53093399498e58746f1f5074,"{""primary"":""Centro Comunitário"",""common"":{},""rules"":[]}",base,"{""primary"":""Arts and Entertainment > Night Club"",""alternate"":[]}",base,[null],base,[null],base,"[{""freeform"":""Av João Bernardo da Fonseca"",""locality"":""Taiaçu"",""region"":""SP"",""country"":""BR"",""postcode"":""14725-000""}]",base,[null],base,"[""https://www.twitter.com/sertanejodown"",null,null]",base
08f1e15b0d0ac05e0356f282a5243edc,4d653d23072a6ea8e512fb4d,"{""primary"":""BIPA"",""common"":{},""rules"":[]}",base,"{""primary"":""Retail > Cosmetics Store"",""alternate"":[]}",base,"[""http://www.bipa.at""]",base,"[""04359 91301354""]",base,"[{""freeform"":""Auhofstrasse 99"",""locality"":""Wien"",""region"":""Wien"",""country"":""AT"",""postcode"":""1130""}]",base,,current,"[""https://www.twitter.com/bipa"",null,null]",base
08f64a4b8060825503eaa435c410d4b2,548a9bbb498ee91d52395385,"{""primary"":""Fitness สถาบันโรคทรวงอก"",""common"":{},""rules"":[]}",base,"{""primary"":""Community and Government > Education > College and University > College Gym"",""alternate"":[]}",base,[null],base,[null],base,"[{""country"":""TH""}]",base,[null],base,"[""https://www.facebook.com/382894395149351""]",current
08f283080c85d5540367d252bb3052ad,6014d99a22bd0624f01196da,"{""primary"":""George McFaden at Guaranteed Rate Affinity - NMLS #344084"",""common"":{},""rules"":[]}",base,"{""primary"":""mortgage_broker"",""alternate"":[""financial_service"",""installment_loans""]}",current,"[""https://www.grarate.com/GeorgeMcFaden""]",base,"[""+16505044361""]",current,"[{""freeform"":""117 Greenwich St"",""locality"":""San Francisco"",""region"":""CA"",""country"":""US"",""postcode"":""94111""}]",base,,current,"[null,""https://www.facebook.com/345631529253136"",null]",base
08f2aa5b6a3a1c9303ace1cc205565a5,56987c96498e7fca02971f57,"{""primary"":""Thomas Sporer - Ameriprise Financial Services, LLC"",""common"":{},""rules"":[]}",base,"{""primary"":""professional_services"",""alternate"":[""financial_service""]}",current,"[""https://www.ameripriseadvisors.com/Thomas.Sporer/""]",base,"[""+15702517907""]",current,"[{""freeform"":""616 Main St Ste 301"",""locality"":""Honesdale"",""region"":""PA"",""country"":""US"",""postcode"":""18431""}]",base,,current,"[""https://www.facebook.com/1618496915081757""]",current
08f499da81376a8e035b83643df59654,780ae111420e4e2ef039d861,"{""primary"":""Automecanica Medellin"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Automotive Service > Automotive Repair Shop"",""alternate"":[]}",base,[null],base,"[""+524448176100""]",current,"[{""freeform"":""Calzada Fray Diego de la Magdalena 1721"",""locality"":""San Luis Potosí"",""region"":""San Luis Potosí"",""country"":""MX"",""postcode"":""78140""}]",base,[null],base,"[""https://www.facebook.com/291741377655880""]",current
08f643086186ead003369a119c740310,4f69cdc1e4b00d930a25c024,"{""primary"":""ร้านเม็ดหนุน"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Restaurant > Deli"",""alternate"":[]}",base,[null],base,[null],base,"[{""country"":""TH""}]",base,[null],base,"[""https://www.facebook.com/308925029938951""]",current
08f1e88640c3315c032458fa2f45fce2,616211365f8c502e184c59da,"{""primary"":""Webinpuglia"",""common"":{},""rules"":[]}",base,"{""primary"":""marketing_agency"",""alternate"":[""social_media_agency"",""web_designer""]}",current,[null],base,"[""+393389074889""]",current,"[{""freeform"":""Via Cairoli 45"",""locality"":""Putignano"",""region"":""Apulia"",""country"":""IT"",""postcode"":""70017""}]",base,,current,"[""https://www.facebook.com/110049727360001""]",current
08f1f1257095c30a03dd49b88eedb74e,92bba497c70841460bb33a0f,"{""primary"":""H. Hesse Kaltprofile + Bearbeitung GmbH & Co"",""common"":{},""rules"":[]}",base,"{""primary"":""metal_fabricator"",""alternate"":[""medical_service_organizations"",""commercial_industrial""]}",current,"[""http://www.hessekaltprofile.de""]",base,"[""+4923044987""]",current,"[{""freeform"":""Binnerheide 16"",""locality"":""Schwerte"",""region"":""Nordrhein-Westfalen"",""country"":""DE"",""postcode"":""58239""}]",base,,current,"[""https://www.facebook.com/477186765676208""]",current
08f4994ad3c34a0003b71debc06f2bad,4c676cbf8e9120a1e3f7da64,"{""primary"":""Prince"",""common"":{},""rules"":[]}",base,"{""primary"":""Arts and Entertainment > Night Club"",""alternate"":[]}",base,"[""http://www.elsalvador.travel/restaurante-vittorio""]",current,"[""+522222427500""]",current,"[{""freeform"":""Av. Juárez"",""locality"":""Puebla"",""region"":""PUE"",""country"":""MX""}]",base,[null],base,"[""https://www.facebook.com/160636687339455""]",current
08f26cbca4d650d203cde8548296502e,4206ff1db101417da2efd269,"{""primary"":""Ecoatm"",""common"":{},""rules"":[]}",base,"{""primary"":""vending_machine_supplier"",""alternate"":[""business_equipment_and_supply"",""business_to_business""]}",current,"[""https://locations.ecoatm.com/tx/ft-worth/sell-my-phone-ft-worth-tx-4083.html""]",base,"[""(858) 255-4111""]",base,"[{""freeform"":""7451 McCart Ave"",""locality"":""Fort Worth"",""region"":""TX"",""country"":""US"",""postcode"":""76133""}]",base,,current,"[null,null,null]",base
08f2ab2c140c5d5103992fa68fe3e10f,4d2afcc455a8b60cd5c8e3c0,"{""primary"":""Davita Cornerstone Dialysis"",""common"":{},""rules"":[]}",base,"{""primary"":""Health and Medicine > Medical Center"",""alternate"":[]}",base,"[""https://www.davita.com""]",base,"[""(866) 544-6741""]",base,"[{""freeform"":""23857 Greenfield Rd."",""locality"":""Southfield"",""region"":""MI"",""country"":""US"",""postcode"":""48075""}]",base,[null],base,"[null,null,null]",base
08f424927109622803649838ac7eb6a2,5c04de4b270ee7002c63fb40,"{""primary"":""YES Bank ATM"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}",base,"[""https://community.yesbank.in/yes-bank-atm-atm-dharampura-ludhiana-44280/Home""]",base,"[""091180 01200""]",base,"[{""freeform"":""B24/130/1, Samrala Road"",""locality"":""Ludhiana"",""region"":""Punjab"",""country"":""IN"",""postcode"":""141008""}]",base,[null],base,"[""https://www.twitter.com/yesbank"",null,null]",base
08f9451db1964b96039e06921495c343,5997d73e06fb607c8e07e022,"{""primary"":""ITP Income Tax Professionals"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Financial Service"",""alternate"":[]}",base,"[""https://www.itp.com.au/tax-accountants/darwin/""]",base,"[""(08) 9172 2062""]",base,"[{""freeform"":""70 Smith St"",""locality"":""Darwin"",""region"":""NT"",""country"":""AU"",""postcode"":""0800""}]",base,,current,"[""https://www.facebook.com/274770950002378""]",current
08f2830c62ad92480302e79197e2c157,4d24faf65886a093ae37ef52,"{""primary"":""Kaiser Permanente DME"",""common"":{},""rules"":[]}",base,"{""primary"":""health_and_medical"",""alternate"":[""event_planning"",""hospital""]}",current,"[""https://www.kaiserpermanente.org""]",base,"[""+19259062000""]",current,"[{""freeform"":""2800 Shadelands Dr"",""locality"":""Walnut Creek"",""region"":""CA"",""country"":""US"",""postcode"":""94598""}]",base,,current,"[""https://www.facebook.com/151159171587041""]",current
08f1faeb9cc4ba1203638ba5e205c186,5eb1bb5737938c0008d119b3,"{""primary"":""Debeka Servicebüro Kelkheim"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Financial Service"",""alternate"":[""Business and Professional Services > Legal Service"",""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}",base,"[""https://www.debeka.de/index.html""]",base,"[""04961 9573433""]",base,"[{""freeform"":""Weberstr. 4"",""locality"":""Kelkheim (Taunus)"",""region"":""Hessen"",""country"":""DE"",""postcode"":""65779""}]",base,,current,"[null,null,null]",base
08f2664c1ac147b303398c7666393849,4cade980bf70236afac503f9,"{""primary"":""Starbucks""}",current,"{""primary"":""coffee_shop"",""alternate"":[""eat_and_drink"",""business""]}",current,[null],base,"[""+13124630331""]",current,"[{""freeform"":""540 W. Madison"",""locality"":""Chicago"",""region"":""IL"",""country"":""US"",""postcode"":""60661""}]",base,,current,"[""https://www.facebook.com/137530679623368""]",current
08f8c100e5135acc0320b9849219dda3,4cac53bf44a8224b6f2e3240,"{""primary"":""Teras Corner"",""common"":{},""rules"":[]}",base,"{""primary"":""cafe"",""alternate"":[""indonesian_restaurant"",""fast_food_restaurant""]}",current,[null],base,"[""+62251123456""]",current,"[{""freeform"":""@BTM"",""locality"":""Bogor"",""region"":""West Java"",""country"":""ID""}]",base,,current,"[""https://www.facebook.com/758049914244880""]",current
08f1f88745776ce2035b82c473f5455e,c44d1004b0a9475c56b550c1,"{""primary"":""OME Objektmanagement Erlacher GmbH"",""common"":{},""rules"":[]}",base,"{""primary"":""building_contractor"",""alternate"":[""property_management""]}",current,"[""http://www.omerlacher.at""]",base,"[""0699 10555820""]",base,"[{""freeform"":""Bühelstraße 3/Top 18"",""locality"":""Zirl"",""region"":""Tirol"",""country"":""AT"",""postcode"":""6170""}]",base,,current,"[null,null,null]",base
08f29a19a2971d0003d7cf4ffd837d25,2dbcfb10e0604534e859ee11,"{""primary"":""Coin Cloud Bitcoin ATM"",""common"":{},""rules"":[]}",base,"{""primary"":""atms"",""alternate"":[""financial_service"",""currency_exchange""]}",current,"[""https://www.coin.cloud/bitcoin-atms/ca/los-angeles/exxon-45""]",base,"[""+14243995282""]",current,"[{""freeform"":""449 W Manchester Ave"",""locality"":""Playa Del Rey"",""region"":""CA"",""country"":""US"",""postcode"":""90293""}]",base,,current,"[""https://www.facebook.com/106474011945331""]",current
08f8d80830b1e580038488491af50229,4e6e88d9b61c13cf15db5c05,"{""primary"":""ATM Mandiri Tidar"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > Bank"",""alternate"":[]}",base,[null],base,[null],base,"[{""freeform"":""Jl. Tidar"",""locality"":""Surabaya"",""region"":""Indonesia"",""country"":""ID""}]",base,,current,"[""https://www.facebook.com/105814810852904""]",current
08f274dac432a46d0350a0c30ee88636,4ba8c0e4f964a52049ec39e3,"{""primary"":""Clarkston High School"",""common"":{},""rules"":[]}",base,"{""primary"":""Community and Government > Education > Primary and Secondary School > High School"",""alternate"":[]}",base,"[""http://ww2.clarkston.k12.mi.us/education/school/school.php?sectiondetailid=48&sc_id=1191594900""]",base,"[""(248) 623-3600""]",base,"[{""freeform"":""6093 Fleming Lake Rd"",""locality"":""Village of Clarkston"",""region"":""MI"",""country"":""US"",""postcode"":""48346""}]",base,,current,"[null,""https://www.facebook.com/109350729091945"",null]",base
08f2986ab206c300039901e1848d8d8a,4ee8f5b66c25eda5a7bdf0ad,"{""primary"":""Safety Kleen"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Waste Management Service"",""alternate"":[]}",base,"[""http://www.safety-kleen.com""]",base,"[""(702) 633-4282""]",base,"[{""freeform"":""4582 Donovan Way"",""locality"":""North Las Vegas"",""region"":""NV"",""country"":""US"",""postcode"":""89031""}]",base,,current,"[null,null,null]",base
08f1e832b2d834640363c21800e2646c,849c6c222d972ee97c7100c9,"{""primary"":""Di Vicino Forni Srls"",""common"":{},""rules"":[]}",base,"{""primary"":""restaurant_equipment_and_supply"",""alternate"":[""pizza_restaurant"",""shopping""]}",current,"[""http://www.divicinoforni.com""]",base,"[""+393509723461""]",current,"[{""freeform"":""Via Campana 212- Quarto"",""locality"":""Quarto"",""region"":""Napoli"",""country"":""IT"",""postcode"":""80010""}]",base,,current,"[""https://www.facebook.com/897399683609025""]",current
08fa88cdb3c607750347ea67c3c3113e,565c2703498ec2d19897c71e,"{""primary"":""Semax Segurança Máxima"",""common"":{},""rules"":[]}",base,"{""primary"":""information_technology_company"",""alternate"":[""business_manufacturing_and_supply"",""commercial_industrial""]}",current,"[""http://www.semax.com.br""]",base,"[""+5531992575420""]",current,"[{""freeform"":""R. Carijos, 166"",""locality"":""Belo Horizonte"",""region"":""Minas Gerais"",""country"":""BR""}]",base,[null],base,"[""https://www.facebook.com/964174873649940""]",current
08f618925e945580034bfa3219343baa,4cf687d00a71224b518a1e93,"{""primary"":""Taco Bell"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant"",""alternate"":[""Dining and Drinking > Restaurant > Fast Food Restaurant"",""Dining and Drinking > Restaurant > Mexican Restaurant""]}",base,"[""http://tacobell.co.in""]",base,"[""+918448797299""]",current,"[{""freeform"":""80 Feet Peripheral Rd, Ejipura"",""locality"":""Bengaluru"",""region"":""Karnataka"",""country"":""IN"",""postcode"":""560034""}]",base,,current,"[""https://www.facebook.com/149833125685675""]",current
08f1fb432c6d432b030f6b6a47ed6ec0,4b8570d7f964a5201d5e31e3,"{""primary"":""Gare SNCF de Creil"",""common"":{},""rules"":[]}",base,"{""primary"":""Travel and Transportation > Transport Hub > Rail Station"",""alternate"":[]}",base,"[""http://www.gares-en-mouvement.com""]",base,"[""+33892353535""]",current,"[{""freeform"":""Place Charles de Gaulle"",""locality"":""Creil"",""region"":""Picardie"",""country"":""FR"",""postcode"":""60100""}]",base,,current,"[""https://www.facebook.com/153234148042665""]",current
08f2659b9aad6b12032b7af2e493108b,259ebc021f38456a0db462e4,"{""primary"":""Ecoatm"",""common"":{},""rules"":[]}",base,"{""primary"":""vending_machine_supplier"",""alternate"":[""business_equipment_and_supply"",""business_to_business""]}",current,"[""https://locations.ecoatm.com/ar/westmemphis/sell-my-phone-westmemphis-ar-251.html""]",base,"[""(858) 255-4111""]",base,"[{""freeform"":""798 W Service Rd"",""locality"":""West Memphis"",""region"":""AR"",""country"":""US"",""postcode"":""72301""}]",base,,current,"[null,null,null]",base
08f64a6b4236677403cc793222a2a938,513989d1e4b06e012ec0efce,"{""primary"":""ฅ.กาแฟ ซด สด 2555"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop"",""alternate"":[]}",base,[null],base,"[""+66841409050""]",current,"[{""freeform"":""ริมคลองชลประทาน"",""locality"":""ลพบุรี"",""region"":""Thailand"",""country"":""TH""}]",base,[null],base,"[""https://www.facebook.com/501272753236334""]",current
08f266694502872403989d4401e969b0,4bb39d7b42959c74a532222c,"{""primary"":""English Rows Dental"",""common"":{},""rules"":[]}",base,"{""primary"":""dentist"",""alternate"":[""optometrist"",""eyewear_and_optician""]}",current,"[""http://www.englishrowsdental.com""]",base,"[""+16309041106""]",current,"[{""freeform"":""3027 English Row Ave"",""locality"":""Naperville"",""region"":""IL"",""country"":""US"",""postcode"":""60564""}]",base,,current,"[""https://www.facebook.com/293858925139""]",current
08f1fa112e4d965b03b45fbf4da05d10,5d11f069de944500231cfd3c,"{""primary"":""SIGNAL IDUNA Geschäftsstelle Siegburg"",""common"":{},""rules"":[]}",base,"{""primary"":""insurance_agency"",""alternate"":[""professional_services""]}",current,"[""https://www.signal-iduna.de/adp-suche?name=Bruno-Bathen""]",base,"[""04922 4199540""]",base,"[{""freeform"":""Augustastr. 5 b"",""locality"":""Siegburg"",""country"":""DE"",""postcode"":""53721""}]",base,,current,"[null,""https://www.facebook.com/198920093907366"",null]",base
08f4995b9cb4b0c803d12af5825ac267,4c76ab1b3c83236afc0a3bee,"{""primary"":""7- Eleven"",""common"":{},""rules"":[]}",base,"{""primary"":""convenience_store"",""alternate"":[""shopping"",""grocery_store""]}",current,"[""http://www.7-eleven.com.mx/""]",base,"[""+528181580711""]",current,"[{""freeform"":""Gustavo A. Madero"",""locality"":""Gustavo A. Madero"",""region"":""México, DF"",""country"":""MX""}]",base,,current,"[""https://www.facebook.com/257930174934462""]",current
08f1eb535017124e034ea6a8818ccedc,f81b31e7be7c495d3d608265,"{""primary"":""Istituto Figlie di S. Francesco"",""common"":{},""rules"":[]}",base,"{""primary"":""preschool"",""alternate"":[""day_care_preschool"",""church_cathedral""]}",current,"[""http://www.fismpisa.it""]",base,"[""+39050562059""]",current,"[{""freeform"":""Via Andrea Pisano 56"",""locality"":""Pisa"",""region"":""Pisa"",""country"":""IT"",""postcode"":""56122""}]",base,,current,"[""https://www.facebook.com/103473618750117""]",current
08f26283b060b04d03b978fdb87a5538,8a1a51b9de874ed11c01228a,"{""primary"":""Yohn Co."",""common"":{},""rules"":[]}",base,"{""primary"":""construction_services"",""alternate"":[""contractor"",""home_improvement_store""]}",current,"[""https://yohnco.com/contacts""]",base,"[""+16413576090""]",current,"[{""freeform"":""1910 4th Ave S"",""locality"":""Clear Lake"",""region"":""IA"",""country"":""US"",""postcode"":""50428""}]",base,,current,"[""https://www.facebook.com/123522431009732""]",current
08f1f42892586a4e0359e8c2b5580679,598d8342826444188d8e023a,"{""primary"":""Sklep Rybny Sieja"",""common"":{},""rules"":[]}",base,"{""primary"":""shopping"",""alternate"":[""grocery_store"",""supermarket""]}",current,[null],base,"[""+48661066359""]",current,"[{""freeform"":""ul. 22 Lipca 2"",""locality"":""Sejny"",""region"":""Podlaskie"",""country"":""PL"",""postcode"":""16-500""}]",base,"[""dorota.bykowska@wp.pl""]",base,"[""https://www.facebook.com/1519529791681118""]",current
08fa87694d79878b03248275fa0bff04,4e8a6d899a524097dc1f2b49,"{""primary"":""Araken Choperia e Pizzaria""}",current,"{""primary"":""pizza_restaurant"",""alternate"":[""brazilian_restaurant"",""diner""]}",current,"[""https://bit.ly/2QxxRnT""]",current,"[""+5567996188381""]",current,"[{""freeform"":""Av. Dourados"",""locality"":""Naviraí"",""region"":""MS"",""country"":""BR""}]",base,,current,"[""https://www.facebook.com/798301063678071""]",current
08f186b554c4e0ce03502e62836c2157,72970281de2c4bc945433c1d,"{""primary"":""Collège Maurice Chastang"",""common"":{},""rules"":[]}",base,"{""primary"":""middle_school"",""alternate"":[""elementary_school"",""high_school""]}",current,"[""http://etab.ac-poitiers.fr/coll-st-genis""]",base,"[""+33546498336""]",current,"[{""freeform"":""10 rue de la Terrière"",""locality"":""Saint Genis de Saintonge"",""region"":""Charente-Maritime"",""country"":""FR"",""postcode"":""17240""}]",base,,current,"[null,""https://www.facebook.com/161012703915668"",null]",base
08f64b505561491603fc6471ee03d4ec,501df071e4b004c545f7c830,"{""primary"":""นารานวดแผนไทย (Massage)"",""common"":{},""rules"":[]}",base,"{""primary"":""Business and Professional Services > Health and Beauty Service > Spa"",""alternate"":[]}",base,[null],base,[null],base,"[{""freeform"":""บ้านคลองศาลา"",""locality"":""เพชรบูรณ์"",""country"":""TH""}]",base,[null],base,"[""https://www.facebook.com/1477248642564820""]",current
08f1fb475942326103be119f5f142984,4b9f357bf964a520fe1737e3,"{""primary"":""Parc Clichy-Batignolles Martin Luther King"",""common"":{},""rules"":[]}",base,"{""primary"":""park"",""alternate"":[""attractions_and_activities"",""stadium_arena""]}",current,"[""http://equipement.paris.fr/parc-clichy-batignolles-martin-luther-king-2817""]",base,[null],base,"[{""freeform"":""Rue Cardinet"",""locality"":""Paris"",""region"":""Île-de-France"",""country"":""FR"",""postcode"":""75017""}]",base,,current,"[null,""https://www.facebook.com/207251779638"",null]",base
08f2a10725b352a903e6847459c20ef9,52c4221211d2235bf3cf9dc3,"{""primary"":""Hulk Security Systems - Intercom, Access Control & Burglary Alarms systems"",""common"":{},""rules"":[]}",base,"{""primary"":""professional_services"",""alternate"":[""home_security"",""private_investigation""]}",current,[null],base,"[""+12129139646""]",current,"[{""freeform"":""676A 9th Ave #399"",""locality"":""New York"",""region"":""NY"",""country"":""US"",""postcode"":""10036""}]",base,,current,"[""https://www.facebook.com/1420308301566991""]",current
08f2e60cc098c1520336932fe4f352e5,60d68fa722e86b2ff2b3fdfc,"{""primary"":""からみそラーメンふくろう刈谷店"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Ramen Restaurant"",""alternate"":[]}",base,[null],base,"[""+81566367070""]",current,"[{""freeform"":""井ケ谷町前田26-2"",""locality"":""刈谷市"",""region"":""愛知県"",""country"":""JP"",""postcode"":""448-0001""}]",base,[null],base,"[""https://www.facebook.com/100463125758575""]",current
08f648391696944503a9a82140eea609,4cce470fc0378cfa25ea9248,"{""primary"":""ส้มตำป้านวล"",""common"":{},""rules"":[]}",base,"{""primary"":""Dining and Drinking > Restaurant > Asian Restaurant > Thai Restaurant"",""alternate"":[]}",base,[null],base,[null],base,"[{""freeform"":""โค้งสนามบิน"",""locality"":""Ban Kat"",""region"":""Mae Hong Son"",""country"":""TH""}]",base,[null],base,"[""https://www.facebook.com/154764821283726""]",current
